Step(s),Voltage(V),Current_inv(A),SOC_true(%)
27816,3.2194,-156.0986,68.3591
27817,3.2194,-156.0983,68.3578
27818,3.2194,-156.0996,68.3565
27819,3.2194,-156.0981,68.3552
27820,3.2194,-156.0996,68.3539
27821,3.2194,-156.0968,68.3526
27822,3.2194,-156.0955,68.3513
27823,3.2193,-156.0964,68.35
27824,3.2193,-156.0948,68.3487
27825,3.2193,-156.0945,68.3474
27826,3.2193,-156.0998,68.3461
27827,3.2193,-156.0964,68.3448
27828,3.2193,-156.0929,68.3435
27829,3.2193,-156.0948,68.3422
27830,3.2193,-156.1008,68.3409
27831,3.2193,-156.0982,68.3396
27832,3.2193,-156.0988,68.3383
27833,3.2193,-156.0995,68.337
27834,3.2193,-156.0978,68.3357
27835,3.2193,-156.0998,68.3344
27836,3.2193,-156.0986,68.3331
27837,3.2193,-156.0944,68.3318
27838,3.2193,-156.0959,68.3305
27839,3.2192,-156.0967,68.3292
27840,3.2193,-156.1003,68.3279
27841,3.2192,-156.0972,68.3266
27842,3.2192,-156.0941,68.3253
27843,3.2193,-156.098,68.324
27844,3.2192,-156.1077,68.3228
27845,3.2192,-156.1086,68.3215
27846,3.2192,-156.107,68.3202
27847,3.2192,-156.1054,68.3189
27848,3.2192,-156.1107,68.3176
27849,3.2192,-156.1061,68.3163
27850,3.2192,-156.1082,68.315
27851,3.2192,-156.1088,68.3137
27852,3.2192,-156.1078,68.3124
27853,3.2192,-156.109,68.3111
27854,3.2191,-156.1024,68.3098
27855,3.2191,-156.1047,68.3085
27856,3.2191,-156.1071,68.3072
27857,3.2191,-156.1078,68.3059
27858,3.2191,-156.1045,68.3046
27859,3.2191,-156.1053,68.3033
27860,3.2191,-156.1053,68.302
27861,3.2191,-156.1076,68.3007
27862,3.2191,-156.105,68.2994
27863,3.2191,-156.1056,68.2981
27864,3.2191,-156.1078,68.2968
27865,3.2191,-156.1049,68.2955
27866,3.2191,-156.1055,68.2942
27867,3.2191,-156.1082,68.2929
27868,3.219,-156.1068,68.2916
27869,3.2191,-156.1066,68.2903
27870,3.219,-156.1068,68.289
27871,3.219,-156.1055,68.2877
27872,3.219,-156.1046,68.2864
27873,3.219,-156.1064,68.2851
27874,3.219,-156.1084,68.2838
27875,3.219,-156.1078,68.2825
27876,3.219,-156.1088,68.2812
27877,3.219,-156.1062,68.2799
27878,3.219,-156.1058,68.2786
27879,3.219,-156.1079,68.2773
27880,3.219,-156.1043,68.2761
27881,3.219,-156.1065,68.2748
27882,3.219,-156.106,68.2735
27883,3.2189,-156.1063,68.2722
27884,3.2189,-156.1194,68.2709
27885,3.219,-156.1205,68.2696
27886,3.219,-156.1235,68.2683
27887,3.2189,-156.1214,68.267
27888,3.219,-156.1206,68.2657
27889,3.2189,-156.1205,68.2644
27890,3.2189,-156.1252,68.2631
27891,3.2189,-156.1214,68.2618
27892,3.2189,-156.1217,68.2605
27893,3.2189,-156.1233,68.2592
27894,3.2189,-156.1227,68.2579
27895,3.2188,-156.1212,68.2566
27896,3.2188,-156.1187,68.2553
27897,3.2188,-156.1224,68.254
27898,3.2188,-156.1219,68.2527
27899,3.2188,-156.1197,68.2514
27900,3.2188,-156.1198,68.2501
27901,3.2188,-156.123,68.2488
27902,3.2188,-156.1195,68.2475
27903,3.2188,-156.1245,68.2462
27904,3.2188,-156.1211,68.2449
27905,3.2187,-156.1211,68.2436
27906,3.2188,-156.1199,68.2423
27907,3.2188,-156.1235,68.241
27908,3.2188,-156.1191,68.2397
27909,3.2187,-156.1208,68.2384
27910,3.2188,-156.1183,68.2371
27911,3.2187,-156.1207,68.2358
27912,3.2187,-156.1187,68.2345
27913,3.2187,-156.1244,68.2332
27914,3.2187,-156.1258,68.2319
27915,3.2187,-156.1306,68.2306
27916,3.2187,-156.1308,68.2293
27917,3.2187,-156.1328,68.228
27918,3.2187,-156.1292,68.2268
27919,3.2187,-156.1319,68.2255
27920,3.2186,-156.1272,68.2242
27921,3.2187,-156.1316,68.2229
27922,3.2187,-156.132,68.2216
27923,3.2187,-156.1331,68.2203
27924,3.2186,-156.1312,68.219
27925,3.2186,-156.1308,68.2177
27926,3.2186,-156.1328,68.2164
27927,3.2186,-156.1325,68.2151
27928,3.2186,-156.1316,68.2138
27929,3.2186,-156.1345,68.2125
27930,3.2186,-156.1302,68.2112
27931,3.2186,-156.1285,68.2099
27932,3.2186,-156.132,68.2086
27933,3.2186,-156.133,68.2073
27934,3.2186,-156.1305,68.206
27935,3.2186,-156.131,68.2047
27936,3.2186,-156.1327,68.2034
27937,3.2186,-156.133,68.2021
27938,3.2186,-156.1315,68.2008
27939,3.2186,-156.1336,68.1995
27940,3.2185,-156.1333,68.1982
27941,3.2185,-156.1321,68.1969
27942,3.2185,-156.1296,68.1956
27943,3.2185,-156.13,68.1943
27944,3.2185,-156.1334,68.193
27945,3.2185,-156.1321,68.1917
27946,3.2185,-156.1338,68.1904
27947,3.2185,-156.1287,68.1891
27948,3.2185,-156.1325,68.1878
27949,3.2184,-156.1321,68.1865
27950,3.2185,-156.1338,68.1852
27951,3.2185,-156.1353,68.1839
27952,3.2185,-156.1338,68.1826
27953,3.2185,-156.1333,68.1813
27954,3.2184,-156.1292,68.18
27955,3.2184,-156.1317,68.1787
27956,3.2185,-156.1306,68.1774
27957,3.2184,-156.1314,68.1761
27958,3.2185,-156.1445,68.1749
27959,3.2184,-156.1465,68.1736
27960,3.2184,-156.1471,68.1723
27961,3.2184,-156.1505,68.171
27962,3.2184,-156.1481,68.1697
27963,3.2184,-156.1463,68.1684
27964,3.2184,-156.1485,68.1671
27965,3.2184,-156.1476,68.1658
27966,3.2184,-156.1455,68.1645
27967,3.2184,-156.1495,68.1632
27968,3.2184,-156.1467,68.1619
27969,3.2184,-156.1474,68.1606
27970,3.2183,-156.1476,68.1593
27971,3.2183,-156.1428,68.158
27972,3.2183,-156.1459,68.1567
27973,3.2183,-156.1488,68.1554
27974,3.2183,-156.1496,68.1541
27975,3.2183,-156.1491,68.1528
27976,3.2183,-156.1489,68.1515
27977,3.2183,-156.1465,68.1502
27978,3.2183,-156.1479,68.1489
27979,3.2183,-156.1508,68.1476
27980,3.2183,-156.1415,68.1463
27981,3.2183,-156.1481,68.145
27982,3.2183,-156.1489,68.1437
27983,3.2183,-156.1481,68.1424
27984,3.2183,-156.1465,68.1411
27985,3.2183,-156.1449,68.1398
27986,3.2183,-156.1457,68.1385
27987,3.2183,-156.1489,68.1372
27988,3.2182,-156.1436,68.1359
27989,3.2182,-156.1465,68.1346
27990,3.2182,-156.147,68.1333
27991,3.2182,-156.1447,68.132
27992,3.2182,-156.1479,68.1307
27993,3.2182,-156.148,68.1294
27994,3.2182,-156.1448,68.1281
27995,3.2182,-156.1495,68.1268
27996,3.2182,-156.1461,68.1255
27997,3.2182,-156.1423,68.1242
27998,3.2181,-156.1613,68.1229
27999,3.2182,-156.1615,68.1216
28000,3.2182,-156.1592,68.1204
28001,3.2182,-156.1608,68.1191
28002,3.2182,-156.1585,68.1178
28003,3.2181,-156.1608,68.1165
28004,3.2181,-156.1595,68.1152
28005,3.2181,-156.159,68.1139
28006,3.2181,-156.1586,68.1126
28007,3.2181,-156.1586,68.1113
28008,3.2181,-156.1577,68.11
28009,3.2181,-156.1597,68.1087
28010,3.2181,-156.1557,68.1074
28011,3.2181,-156.1619,68.1061
28012,3.2181,-156.1594,68.1048
28013,3.2181,-156.1599,68.1035
28014,3.2181,-156.1608,68.1022
28015,3.2181,-156.1592,68.1009
28016,3.2181,-156.1635,68.0996
28017,3.2181,-156.1601,68.0983
28018,3.218,-156.1617,68.097
28019,3.218,-156.1656,68.0957
28020,3.2181,-156.1652,68.0944
28021,3.218,-156.1647,68.0931
28022,3.218,-156.1611,68.0918
28023,3.218,-156.1612,68.0905
28024,3.218,-156.1625,68.0892
28025,3.218,-156.1644,68.0879
28026,3.218,-156.1617,68.0866
28027,3.218,-156.164,68.0853
28028,3.218,-156.1603,68.084
28029,3.218,-156.163,68.0827
28030,3.2179,-156.1643,68.0814
28031,3.2179,-156.1648,68.0801
28032,3.2179,-156.1624,68.0788
28033,3.2179,-156.1642,68.0775
28034,3.2179,-156.1593,68.0762
28035,3.218,-156.1615,68.0749
28036,3.2179,-156.1647,68.0736
28037,3.2179,-156.1607,68.0723
28038,3.2179,-156.1651,68.071
28039,3.2179,-156.1619,68.0697
28040,3.2179,-156.1645,68.0684
28041,3.2179,-156.1619,68.0671
28042,3.2179,-156.1597,68.0658
28043,3.2179,-156.1772,68.0645
28044,3.2179,-156.1734,68.0633
28045,3.2179,-156.1773,68.062
28046,3.2179,-156.173,68.0607
28047,3.2178,-156.1689,68.0594
28048,3.2178,-156.1741,68.0581
28049,3.2178,-156.1697,68.0568
28050,3.2179,-156.1711,68.0555
28051,3.2178,-156.1695,68.0542
28052,3.2178,-156.1751,68.0529
28053,3.2178,-156.172,68.0516
28054,3.2178,-156.1731,68.0503
28055,3.2178,-156.1718,68.049
28056,3.2178,-156.1756,68.0477
28057,3.2179,-156.1741,68.0464
28058,3.2178,-156.1749,68.0451
28059,3.2178,-156.176,68.0438
28060,3.2178,-156.1722,68.0425
28061,3.2178,-156.173,68.0412
28062,3.2178,-156.1697,68.0399
28063,3.2178,-156.1678,68.0386
28064,3.2178,-156.1759,68.0373
28065,3.2178,-156.1727,68.036
28066,3.2177,-156.1709,68.0347
28067,3.2177,-156.1754,68.0334
28068,3.2177,-156.1732,68.0321
28069,3.2177,-156.1707,68.0308
28070,3.2177,-156.172,68.0295
28071,3.2178,-156.1752,68.0282
28072,3.2177,-156.174,68.0269
28073,3.2177,-156.1715,68.0256
28074,3.2177,-156.1714,68.0243
28075,3.2177,-156.1713,68.023
28076,3.2177,-156.1724,68.0217
28077,3.2177,-156.1707,68.0204
28078,3.2177,-156.1712,68.0191
28079,3.2177,-156.1718,68.0178
28080,3.2177,-156.1701,68.0165
28081,3.2177,-156.174,68.0152
28082,3.2177,-156.1699,68.0139
28083,3.2177,-156.176,68.0126
28084,3.2177,-156.1718,68.0113
28085,3.2176,-156.1703,68.01
28086,3.2176,-156.1748,68.0087
28087,3.2176,-156.1706,68.0074
28088,3.2176,-156.1719,68.0061
28089,3.2176,-156.1703,68.0049
28090,3.2176,-156.1758,68.0036
28091,3.2176,-156.1868,68.0023
28092,3.2176,-156.1883,68.001
28093,3.2176,-156.1874,67.9997
28094,3.2176,-156.1892,67.9984
28095,3.2176,-156.1903,67.9971
28096,3.2176,-156.1872,67.9958
28097,3.2176,-156.1885,67.9945
28098,3.2176,-156.1856,67.9932
28099,3.2176,-156.1829,67.9919
28100,3.2176,-156.1906,67.9906
28101,3.2176,-156.189,67.9893
28102,3.2176,-156.1846,67.988
28103,3.2176,-156.1871,67.9867
28104,3.2175,-156.191,67.9854
28105,3.2176,-156.1882,67.9841
28106,3.2176,-156.1881,67.9828
28107,3.2176,-156.1889,67.9815
28108,3.2175,-156.187,67.9802
28109,3.2175,-156.1873,67.9789
28110,3.2175,-156.1857,67.9776
28111,3.2175,-156.1877,67.9763
28112,3.2175,-156.1897,67.975
28113,3.2175,-156.1853,67.9737
28114,3.2175,-156.1847,67.9724
28115,3.2175,-156.1851,67.9711
28116,3.2175,-156.1874,67.9698
28117,3.2175,-156.1879,67.9685
28118,3.2175,-156.1875,67.9672
28119,3.2175,-156.1866,67.9659
28120,3.2174,-156.1853,67.9646
28121,3.2175,-156.1881,67.9633
28122,3.2175,-156.1881,67.962
28123,3.2175,-156.1858,67.9607
28124,3.2174,-156.1859,67.9594
28125,3.2175,-156.1887,67.9581
28126,3.2174,-156.1859,67.9568
28127,3.2174,-156.1878,67.9555
28128,3.2174,-156.1865,67.9542
28129,3.2174,-156.1865,67.9529
28130,3.2174,-156.1881,67.9516
28131,3.2174,-156.1915,67.9503
28132,3.2174,-156.1868,67.949
28133,3.2174,-156.1934,67.9477
28134,3.2174,-156.1857,67.9464
28135,3.2174,-156.1913,67.9451
28136,3.2174,-156.1882,67.9438
28137,3.2174,-156.1862,67.9425
28138,3.2174,-156.1923,67.9413
28139,3.2174,-156.1947,67.94
28140,3.2174,-156.1949,67.9387
28141,3.2174,-156.1966,67.9374
28142,3.2174,-156.1983,67.9361
28143,3.2173,-156.1994,67.9348
28144,3.2174,-156.1969,67.9335
28145,3.2174,-156.1945,67.9322
28146,3.2174,-156.1947,67.9309
28147,3.2173,-156.1953,67.9296
28148,3.2173,-156.198,67.9283
28149,3.2173,-156.1946,67.927
28150,3.2173,-156.1968,67.9257
28151,3.2173,-156.1959,67.9244
28152,3.2173,-156.1955,67.9231
28153,3.2173,-156.2013,67.9218
28154,3.2173,-156.1973,67.9205
28155,3.2173,-156.198,67.9192
28156,3.2173,-156.197,67.9179
28157,3.2173,-156.1941,67.9166
28158,3.2173,-156.1953,67.9153
28159,3.2173,-156.196,67.914
28160,3.2173,-156.1963,67.9127
28161,3.2173,-156.1982,67.9114
28162,3.2173,-156.1948,67.9101
28163,3.2172,-156.1987,67.9088
28164,3.2173,-156.1974,67.9075
28165,3.2172,-156.1964,67.9062
28166,3.2172,-156.1968,67.9049
28167,3.2172,-156.1977,67.9036
28168,3.2172,-156.1966,67.9023
28169,3.2172,-156.1993,67.901
28170,3.2173,-156.1964,67.8997
28171,3.2172,-156.1979,67.8984
28172,3.2172,-156.1972,67.8971
28173,3.2172,-156.1965,67.8958
28174,3.2172,-156.1965,67.8945
28175,3.2172,-156.1969,67.8932
28176,3.2172,-156.1954,67.8919
28177,3.2172,-156.1987,67.8906
28178,3.2172,-156.1967,67.8893
28179,3.2172,-156.1979,67.888
28180,3.2172,-156.1998,67.8867
28181,3.2172,-156.1992,67.8854
28182,3.2172,-156.2,67.8841
28183,3.2172,-156.1959,67.8828
28184,3.2171,-156.198,67.8815
28185,3.2172,-156.1983,67.8802
28186,3.2172,-156.1985,67.8789
28187,3.2171,-156.1941,67.8776
28188,3.2171,-156.1972,67.8764
28189,3.2171,-156.1924,67.8751
28190,3.2171,-156.1991,67.8738
28191,3.2171,-156.197,67.8725
28192,3.2171,-156.1991,67.8712
28193,3.2171,-156.1971,67.8699
28194,3.2171,-156.1957,67.8686
28195,3.2171,-156.1997,67.8673
28196,3.2171,-156.2126,67.866
28197,3.2171,-156.2131,67.8647
28198,3.217,-156.2118,67.8634
28199,3.217,-156.2148,67.8621
28200,3.2171,-156.214,67.8608
28201,3.2171,-156.2106,67.8595
28202,3.2171,-156.2135,67.8582
28203,3.217,-156.2112,67.8569
28204,3.2171,-156.2093,67.8556
28205,3.2171,-156.2101,67.8543
28206,3.217,-156.2129,67.853
28207,3.2171,-156.2103,67.8517
28208,3.217,-156.2116,67.8504
28209,3.217,-156.2087,67.8491
28210,3.2171,-156.2054,67.8478
28211,3.217,-156.2102,67.8465
28212,3.217,-156.2138,67.8452
28213,3.217,-156.2143,67.8439
28214,3.217,-156.2146,67.8426
28215,3.217,-156.2131,67.8413
28216,3.217,-156.2127,67.84
28217,3.217,-156.2121,67.8387
28218,3.217,-156.2124,67.8374
28219,3.217,-156.2145,67.8361
28220,3.217,-156.2131,67.8348
28221,3.217,-156.2062,67.8335
28222,3.217,-156.2063,67.8322
28223,3.217,-156.2119,67.8309
28224,3.2169,-156.2129,67.8296
28225,3.2169,-156.2122,67.8283
28226,3.217,-156.2111,67.827
28227,3.217,-156.2114,67.8257
28228,3.2169,-156.2098,67.8244
28229,3.2169,-156.2101,67.8231
28230,3.2169,-156.2105,67.8218
28231,3.2169,-156.2113,67.8205
28232,3.2169,-156.2107,67.8192
28233,3.2169,-156.2074,67.8179
28234,3.2169,-156.209,67.8166
28235,3.2169,-156.2094,67.8153
28236,3.2169,-156.2081,67.814
28237,3.2169,-156.213,67.8127
28238,3.2169,-156.2083,67.8114
28239,3.2169,-156.2096,67.8101
28240,3.2169,-156.2079,67.8088
28241,3.2169,-156.2109,67.8076
28242,3.2169,-156.2119,67.8063
28243,3.2169,-156.2096,67.805
28244,3.2169,-156.2124,67.8037
28245,3.2169,-156.2104,67.8024
28246,3.2168,-156.2119,67.8011
28247,3.2169,-156.209,67.7998
28248,3.2169,-156.2107,67.7985
28249,3.2168,-156.2106,67.7972
28250,3.2168,-156.209,67.7959
28251,3.2168,-156.2116,67.7946
28252,3.2168,-156.2079,67.7933
28253,3.2169,-156.2097,67.792
28254,3.2168,-156.2106,67.7907
28255,3.2168,-156.2137,67.7894
28256,3.2168,-156.221,67.7881
28257,3.2168,-156.2251,67.7868
28258,3.2168,-156.2252,67.7855
28259,3.2168,-156.2249,67.7842
28260,3.2168,-156.2279,67.7829
28261,3.2168,-156.2254,67.7816
28262,3.2168,-156.222,67.7803
28263,3.2168,-156.2256,67.779
28264,3.2168,-156.2242,67.7777
28265,3.2168,-156.2242,67.7764
28266,3.2168,-156.2269,67.7751
28267,3.2167,-156.2273,67.7738
28268,3.2168,-156.2255,67.7725
28269,3.2168,-156.2291,67.7712
28270,3.2168,-156.223,67.7699
28271,3.2168,-156.2277,67.7686
28272,3.2168,-156.2248,67.7673
28273,3.2168,-156.2251,67.766
28274,3.2168,-156.2234,67.7647
28275,3.2168,-156.2276,67.7634
28276,3.2167,-156.2238,67.7621
28277,3.2167,-156.2262,67.7608
28278,3.2167,-156.2237,67.7595
28279,3.2167,-156.225,67.7582
28280,3.2167,-156.2289,67.7569
28281,3.2167,-156.2248,67.7556
28282,3.2167,-156.2287,67.7543
28283,3.2167,-156.2266,67.753
28284,3.2167,-156.2256,67.7517
28285,3.2167,-156.2257,67.7504
28286,3.2167,-156.2262,67.7491
28287,3.2167,-156.2268,67.7478
28288,3.2167,-156.2277,67.7465
28289,3.2167,-156.2242,67.7452
28290,3.2167,-156.2251,67.7439
28291,3.2167,-156.2249,67.7426
28292,3.2167,-156.2263,67.7413
28293,3.2167,-156.2269,67.74
28294,3.2167,-156.2305,67.7387
28295,3.2167,-156.2251,67.7374
28296,3.2167,-156.2253,67.7361
28297,3.2167,-156.2245,67.7349
28298,3.2166,-156.2223,67.7336
28299,3.2166,-156.2244,67.7323
28300,3.2166,-156.2251,67.731
28301,3.2166,-156.2234,67.7297
28302,3.2166,-156.2234,67.7284
28303,3.2166,-156.2258,67.7271
28304,3.2166,-156.2232,67.7258
28305,3.2166,-156.225,67.7245
28306,3.2166,-156.2258,67.7232
28307,3.2166,-156.2242,67.7219
28308,3.2166,-156.2244,67.7206
28309,3.2166,-156.2289,67.7193
28310,3.2166,-156.2225,67.718
28311,3.2166,-156.2255,67.7167
28312,3.2166,-156.2277,67.7154
28313,3.2166,-156.2244,67.7141
28314,3.2166,-156.2222,67.7128
28315,3.2166,-156.2242,67.7115
28316,3.2166,-156.2274,67.7102
28317,3.2165,-156.2247,67.7089
28318,3.2165,-156.2354,67.7076
28319,3.2165,-156.2332,67.7063
28320,3.2165,-156.2343,67.705
28321,3.2166,-156.2382,67.7037
28322,3.2165,-156.2335,67.7024
28323,3.2165,-156.2314,67.7011
28324,3.2165,-156.2364,67.6998
28325,3.2166,-156.2353,67.6985
28326,3.2165,-156.2354,67.6972
28327,3.2165,-156.235,67.6959
28328,3.2165,-156.2337,67.6946
28329,3.2165,-156.2336,67.6933
28330,3.2165,-156.2318,67.692
28331,3.2165,-156.2342,67.6907
28332,3.2165,-156.2347,67.6894
28333,3.2165,-156.2309,67.6881
28334,3.2165,-156.2348,67.6868
28335,3.2165,-156.2334,67.6855
28336,3.2165,-156.2325,67.6842
28337,3.2165,-156.2322,67.6829
28338,3.2165,-156.2344,67.6816
28339,3.2165,-156.2358,67.6803
28340,3.2165,-156.2331,67.679
28341,3.2165,-156.2353,67.6777
28342,3.2164,-156.2361,67.6764
28343,3.2164,-156.2352,67.6751
28344,3.2165,-156.2363,67.6738
28345,3.2165,-156.2335,67.6725
28346,3.2164,-156.2342,67.6712
28347,3.2164,-156.2319,67.6699
28348,3.2164,-156.2354,67.6686
28349,3.2164,-156.2353,67.6673
28350,3.2164,-156.2338,67.666
28351,3.2165,-156.2354,67.6647
28352,3.2164,-156.233,67.6634
28353,3.2164,-156.2363,67.6621
28354,3.2164,-156.2363,67.6608
28355,3.2164,-156.2313,67.6595
28356,3.2164,-156.235,67.6583
28357,3.2164,-156.2358,67.657
28358,3.2164,-156.2327,67.6557
28359,3.2164,-156.2324,67.6544
28360,3.2164,-156.2343,67.6531
28361,3.2164,-156.2353,67.6518
28362,3.2164,-156.2317,67.6505
28363,3.2164,-156.2391,67.6492
28364,3.2164,-156.2319,67.6479
28365,3.2164,-156.2336,67.6466
28366,3.2164,-156.2325,67.6453
28367,3.2164,-156.2362,67.644
28368,3.2163,-156.2308,67.6427
28369,3.2164,-156.2363,67.6414
28370,3.2164,-156.2311,67.6401
28371,3.2163,-156.2375,67.6388
28372,3.2163,-156.2347,67.6375
28373,3.2163,-156.2342,67.6362
28374,3.2163,-156.2361,67.6349
28375,3.2163,-156.2417,67.6336
28376,3.2163,-156.2289,67.6323
28377,3.2163,-156.2333,67.631
28378,3.2163,-156.2339,67.6297
28379,3.2163,-156.2372,67.6284
28380,3.2163,-156.2367,67.6271
28381,3.2163,-156.2335,67.6258
28382,3.2163,-156.2338,67.6245
28383,3.2163,-156.2343,67.6232
28384,3.2163,-156.2372,67.6219
28385,3.2163,-156.2356,67.6206
28386,3.2163,-156.2382,67.6193
28387,3.2163,-156.2476,67.618
28388,3.2163,-156.2496,67.6167
28389,3.2163,-156.2492,67.6154
28390,3.2163,-156.2521,67.6141
28391,3.2163,-156.2493,67.6128
28392,3.2162,-156.2496,67.6115
28393,3.2162,-156.2519,67.6102
28394,3.2162,-156.2507,67.6089
28395,3.2162,-156.249,67.6076
28396,3.2162,-156.249,67.6063
28397,3.2162,-156.2504,67.605
28398,3.2162,-156.2503,67.6037
28399,3.2163,-156.2499,67.6024
28400,3.2162,-156.2476,67.6011
28401,3.2162,-156.2504,67.5998
28402,3.2162,-156.2497,67.5985
28403,3.2162,-156.2499,67.5972
28404,3.2162,-156.2503,67.5959
28405,3.2162,-156.2495,67.5946
28406,3.2162,-156.251,67.5933
28407,3.2162,-156.2478,67.592
28408,3.2162,-156.2519,67.5907
28409,3.2162,-156.2516,67.5894
28410,3.2162,-156.2493,67.5881
28411,3.2162,-156.2501,67.5868
28412,3.2162,-156.2543,67.5855
28413,3.2161,-156.2493,67.5842
28414,3.2162,-156.2481,67.5829
28415,3.2162,-156.2508,67.5816
28416,3.2162,-156.2501,67.5803
28417,3.2161,-156.2494,67.579
28418,3.2161,-156.2463,67.5778
28419,3.2162,-156.2502,67.5765
28420,3.2162,-156.2506,67.5752
28421,3.2161,-156.2534,67.5739
28422,3.2162,-156.2532,67.5726
28423,3.2161,-156.2501,67.5713
28424,3.2161,-156.2518,67.57
28425,3.2162,-156.2525,67.5687
28426,3.2162,-156.2485,67.5674
28427,3.2161,-156.2525,67.5661
28428,3.2161,-156.2531,67.5648
28429,3.2161,-156.2495,67.5635
28430,3.2162,-156.2498,67.5622
28431,3.2161,-156.2494,67.5609
28432,3.2161,-156.2504,67.5596
28433,3.2161,-156.252,67.5583
28434,3.2161,-156.2507,67.557
28435,3.2161,-156.2508,67.5557
28436,3.2161,-156.2515,67.5544
28437,3.2161,-156.2544,67.5531
28438,3.2161,-156.2481,67.5518
28439,3.2161,-156.251,67.5505
28440,3.2161,-156.2478,67.5492
28441,3.2161,-156.2525,67.5479
28442,3.2161,-156.2501,67.5466
28443,3.2161,-156.2527,67.5453
28444,3.2161,-156.2495,67.544
28445,3.2161,-156.251,67.5427
28446,3.216,-156.2468,67.5414
28447,3.2161,-156.2497,67.5401
28448,3.2161,-156.2505,67.5388
28449,3.216,-156.2501,67.5375
28450,3.2161,-156.2494,67.5362
28451,3.2161,-156.2498,67.5349
28452,3.2161,-156.2496,67.5336
28453,3.216,-156.2487,67.5323
28454,3.216,-156.2507,67.531
28455,3.2161,-156.2498,67.5297
28456,3.216,-156.2492,67.5284
28457,3.216,-156.2518,67.5271
28458,3.216,-156.2614,67.5258
28459,3.216,-156.2617,67.5245
28460,3.216,-156.26,67.5232
28461,3.216,-156.2598,67.5219
28462,3.216,-156.2562,67.5206
28463,3.216,-156.2627,67.5193
28464,3.216,-156.2613,67.518
28465,3.216,-156.2608,67.5167
28466,3.216,-156.2613,67.5154
28467,3.216,-156.2605,67.5141
28468,3.216,-156.264,67.5128
28469,3.216,-156.2626,67.5115
28470,3.216,-156.2629,67.5102
28471,3.216,-156.2611,67.5089
28472,3.216,-156.2621,67.5076
28473,3.2159,-156.2588,67.5063
28474,3.216,-156.2621,67.505
28475,3.216,-156.2625,67.5037
28476,3.216,-156.2607,67.5024
28477,3.2159,-156.2599,67.5011
28478,3.2159,-156.2607,67.4998
28479,3.216,-156.2585,67.4985
28480,3.216,-156.2601,67.4972
28481,3.2159,-156.2627,67.4959
28482,3.2159,-156.2615,67.4946
28483,3.2159,-156.2632,67.4933
28484,3.2159,-156.263,67.4921
28485,3.2159,-156.2615,67.4908
28486,3.216,-156.2627,67.4895
28487,3.2159,-156.2646,67.4882
28488,3.2159,-156.2639,67.4869
28489,3.216,-156.26,67.4856
28490,3.2159,-156.262,67.4843
28491,3.2159,-156.2606,67.483
28492,3.2159,-156.2624,67.4817
28493,3.2159,-156.2599,67.4804
28494,3.2159,-156.2663,67.4791
28495,3.2159,-156.266,67.4778
28496,3.2159,-156.2623,67.4765
28497,3.2159,-156.2603,67.4752
28498,3.2159,-156.2659,67.4739
28499,3.2159,-156.2614,67.4726
28500,3.2159,-156.2624,67.4713
28501,3.2159,-156.2656,67.47
28502,3.2159,-156.2622,67.4687
28503,3.2159,-156.2599,67.4674
28504,3.2159,-156.2596,67.4661
28505,3.2159,-156.2605,67.4648
28506,3.2158,-156.2609,67.4635
28507,3.2159,-156.2628,67.4622
28508,3.2158,-156.2609,67.4609
28509,3.2158,-156.2633,67.4596
28510,3.2159,-156.2635,67.4583
28511,3.2158,-156.2637,67.457
28512,3.2158,-156.2606,67.4557
28513,3.2158,-156.2604,67.4544
28514,3.2158,-156.2625,67.4531
28515,3.2158,-156.2595,67.4518
28516,3.2158,-156.261,67.4505
28517,3.2158,-156.2605,67.4492
28518,3.2158,-156.2616,67.4479
28519,3.2158,-156.2613,67.4466
28520,3.2158,-156.2627,67.4453
28521,3.2158,-156.261,67.444
28522,3.2158,-156.2635,67.4427
28523,3.2158,-156.2629,67.4414
28524,3.2158,-156.2636,67.4401
28525,3.2158,-156.2627,67.4388
28526,3.2158,-156.2619,67.4375
28527,3.2158,-156.2637,67.4362
28528,3.2158,-156.2611,67.4349
28529,3.2158,-156.2607,67.4336
28530,3.2158,-156.2616,67.4323
28531,3.2158,-156.2617,67.431
28532,3.2158,-156.261,67.4297
28533,3.2158,-156.2613,67.4284
28534,3.2158,-156.2616,67.4271
28535,3.2158,-156.2603,67.4258
